"","Survey","Quarter","StNo","HaulNo","Year","Month","Day","TimeShot","Stratum","HaulDur","StatRec","Depth","Distance","long","lati","Valid_Aphia","SpecCodeType","SpecCode","AreaType","AreaCode","LngtCode","LngtClass","Sex","Maturity","PlusGr","Age","IndWgt","NoAtALK","scientificname"
"133","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127136,"W",127136,"0","32E1",".",370,"F",63,NA,8,362,1,"Glyptocephalus_cynoglossus"
"134","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127136,"W",127136,"0","32E1",".",300,"F",62,NA,4,210,1,"Glyptocephalus_cynoglossus"
"135","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127136,"W",127136,"0","32E1",".",340,"M",63,NA,6,266,1,"Glyptocephalus_cynoglossus"
"136","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127136,"W",127136,"0","32E1",".",270,"F",62,NA,3,130,1,"Glyptocephalus_cynoglossus"
"137","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127136,"W",127136,"0","32E1",".",250,"M",63,NA,3,106,1,"Glyptocephalus_cynoglossus"
"138","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127136,"W",127136,"0","32E1",".",310,"F",62,NA,4,196,1,"Glyptocephalus_cynoglossus"
"139","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127136,"W",127136,"0","32E1",".",260,"M",63,NA,4,101,1,"Glyptocephalus_cynoglossus"
"140","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",250,"F",62,NA,4,177,1,"Microstomus_kitt"
"141","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",260,"M",63,NA,4,198,1,"Microstomus_kitt"
"142","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",350,"F",62,NA,5,468,1,"Microstomus_kitt"
"143","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",280,"M",63,NA,3,234,1,"Microstomus_kitt"
"144","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",240,"F",62,NA,3,177,1,"Microstomus_kitt"
"145","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",320,"M",63,NA,7,330,1,"Microstomus_kitt"
"146","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",230,"M",63,NA,4,134,1,"Microstomus_kitt"
"147","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",200,"M",62,NA,4,100,1,"Microstomus_kitt"
"148","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",230,"M",63,NA,5,124,1,"Microstomus_kitt"
"149","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",220,"M",63,NA,4,114,1,"Microstomus_kitt"
"150","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",220,"M",63,NA,2,129,1,"Microstomus_kitt"
"151","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",150,"M",62,NA,3,42,1,"Microstomus_kitt"
"152","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",190,"M",63,NA,2,84,1,"Microstomus_kitt"
"153","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",300,"F",62,NA,6,286,1,"Microstomus_kitt"
"154","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",240,"F",62,NA,4,167,1,"Microstomus_kitt"
"155","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",290,"F",62,NA,6,300,1,"Microstomus_kitt"
"156","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",310,"F",62,NA,6,346,1,"Microstomus_kitt"
"157","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",290,"M",63,NA,4,254,1,"Microstomus_kitt"
"158","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",280,"F",62,NA,3,254,1,"Microstomus_kitt"
"159","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127140,"W",127140,"0","32E1",".",300,"M",63,NA,5,280,1,"Microstomus_kitt"
"160","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",280,"F",63,NA,6,248,1,"Pleuronectes_platessa"
"161","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",270,"M",62,NA,4,210,1,"Pleuronectes_platessa"
"162","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",280,"M",62,NA,6,208,1,"Pleuronectes_platessa"
"163","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",270,"M",62,NA,4,197,1,"Pleuronectes_platessa"
"164","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",370,"F",63,NA,8,539,1,"Pleuronectes_platessa"
"165","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",380,"F",63,NA,8,560,1,"Pleuronectes_platessa"
"166","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",260,"F",62,NA,4,198,1,"Pleuronectes_platessa"
"167","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",320,"F",63,NA,4,361,1,"Pleuronectes_platessa"
"168","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",350,"F",63,NA,7,466,1,"Pleuronectes_platessa"
"169","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",350,"F",63,NA,5,493,1,"Pleuronectes_platessa"
"170","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",250,"M",62,NA,4,162,1,"Pleuronectes_platessa"
"171","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",250,"F",63,NA,4,54,1,"Pleuronectes_platessa"
"172","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",260,"F",63,NA,4,184,1,"Pleuronectes_platessa"
"173","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",220,"M",62,NA,1,98,1,"Pleuronectes_platessa"
"174","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",240,"F",61,NA,3,126,1,"Pleuronectes_platessa"
"175","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",340,"F",63,NA,5,456,1,"Pleuronectes_platessa"
"176","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",290,"F",62,NA,3,216,1,"Pleuronectes_platessa"
"177","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",320,"M",62,NA,6,350,1,"Pleuronectes_platessa"
"178","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",320,"F",63,NA,4,364,1,"Pleuronectes_platessa"
"179","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",330,"F",63,NA,5,395,1,"Pleuronectes_platessa"
"180","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",290,"F",62,NA,3,290,1,"Pleuronectes_platessa"
"181","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",310,"F",63,NA,5,210,1,"Pleuronectes_platessa"
"182","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",300,"F",63,NA,5,260,1,"Pleuronectes_platessa"
"183","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",310,"M",63,NA,3,273,1,"Pleuronectes_platessa"
"184","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127143,"W",127143,"0","32E1",".",300,"F",62,NA,6,310,1,"Pleuronectes_platessa"
"185","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127146,"W",127146,"0","32E1",".",440,"F",62,NA,5,812,1,"Lepidorhombus_whiffiagonis"
"186","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127160,"W",127160,"0","32E1",".",280,"M",62,NA,4,200,1,"Solea_solea"
"187","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127160,"W",127160,"0","32E1",".",360,"F",62,NA,8,484,1,"Solea_solea"
"188","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127160,"W",127160,"0","32E1",".",300,"M",62,NA,5,249,1,"Solea_solea"
"189","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127160,"W",127160,"0","32E1",".",280,"F",62,NA,3,204,1,"Solea_solea"
"190","EVHOE",4,"X0582",136,2019,12,2,827,3,0.433333333333333,"32E1",87,3092,-8.3287,51.5234,127259,"W",127259,"0","32E1",".",410,"F",62,NA,5,700,1,"Chelidonichthys_cuculus"
"191","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126437,"W",126437,"0","31E4",".",370,"F",62,NA,4,546,1,"Melanogrammus_aeglefinus"
"192","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126437,"W",126437,"0","31E4",".",370,"M",62,NA,5,463,1,"Melanogrammus_aeglefinus"
"193","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",160,"F",61,NA,0,31,1,"Merlangius_merlangus"
"194","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",180,"F",62,NA,0,44,1,"Merlangius_merlangus"
"195","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",160,"M",62,NA,0,30,1,"Merlangius_merlangus"
"196","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",170,"F",62,NA,0,37,1,"Merlangius_merlangus"
"197","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",170,"F",61,NA,0,37,1,"Merlangius_merlangus"
"198","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",170,"F",62,NA,0,41,1,"Merlangius_merlangus"
"199","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",150,"F",61,NA,0,23,1,"Merlangius_merlangus"
"200","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",150,"M",61,NA,0,29,1,"Merlangius_merlangus"
"201","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",180,"M",62,NA,0,45,2,"Merlangius_merlangus"
"202","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",190,"M",62,NA,0,52,1,"Merlangius_merlangus"
"203","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",160,"M",61,NA,0,30,1,"Merlangius_merlangus"
"204","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",130,"U",NA,NA,0,19,1,"Merlangius_merlangus"
"205","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",140,"M",61,NA,0,27,1,"Merlangius_merlangus"
"206","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",140,"F",61,NA,0,24,1,"Merlangius_merlangus"
"207","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",150,"F",61,NA,0,27,1,"Merlangius_merlangus"
"208","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",110,"U",NA,NA,0,9,1,"Merlangius_merlangus"
"209","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",130,"U",NA,NA,0,21,1,"Merlangius_merlangus"
"210","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",130,"U",NA,NA,0,-9,1,"Merlangius_merlangus"
"211","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",140,"M",61,NA,0,26,1,"Merlangius_merlangus"
"212","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",190,"M",62,NA,0,59,1,"Merlangius_merlangus"
"213","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126438,"W",126438,"0","31E4",".",200,"F",62,NA,0,61,1,"Merlangius_merlangus"
"214","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126975,"W",126975,"0","31E4",".",360,"F",62,NA,5,476,1,"Dicentrarchus_labrax"
"215","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126975,"W",126975,"0","31E4",".",430,"F",62,NA,5,774,1,"Dicentrarchus_labrax"
"216","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126975,"W",126975,"0","31E4",".",410,"F",62,NA,5,706,1,"Dicentrarchus_labrax"
"217","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126975,"W",126975,"0","31E4",".",470,"F",62,NA,5,931,1,"Dicentrarchus_labrax"
"218","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126975,"W",126975,"0","31E4",".",410,"M",62,NA,4,702,1,"Dicentrarchus_labrax"
"219","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126975,"W",126975,"0","31E4",".",460,"M",62,NA,5,1000,1,"Dicentrarchus_labrax"
"220","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126975,"W",126975,"0","31E4",".",460,"F",62,NA,5,954,1,"Dicentrarchus_labrax"
"221","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126975,"W",126975,"0","31E4",".",460,"F",62,NA,6,917,1,"Dicentrarchus_labrax"
"222","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,126975,"W",126975,"0","31E4",".",510,"F",62,NA,7,1400,1,"Dicentrarchus_labrax"
"223","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127023,"W",127023,"0","31E4",".",280,"F",62,NA,1,160,1,"Scomber_scombrus"
"224","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127023,"W",127023,"0","31E4",".",220,"F",61,NA,0,72,1,"Scomber_scombrus"
"225","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127023,"W",127023,"0","31E4",".",300,"F",62,NA,1,194,1,"Scomber_scombrus"
"226","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127023,"W",127023,"0","31E4",".",210,"U",NA,NA,0,64,1,"Scomber_scombrus"
"227","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127023,"W",127023,"0","31E4",".",200,"M",61,NA,0,52,1,"Scomber_scombrus"
"228","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127023,"W",127023,"0","31E4",".",190,"F",61,NA,0,45,1,"Scomber_scombrus"
"229","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",280,"F",63,NA,2,234,1,"Pleuronectes_platessa"
"230","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",340,"F",63,NA,6,446,1,"Pleuronectes_platessa"
"231","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",350,"F",63,NA,5,496,1,"Pleuronectes_platessa"
"232","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",250,"M",62,NA,1,164,1,"Pleuronectes_platessa"
"233","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",370,"F",63,NA,4,676,1,"Pleuronectes_platessa"
"234","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",370,"F",63,NA,6,506,1,"Pleuronectes_platessa"
"235","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",250,"F",63,NA,4,190,1,"Pleuronectes_platessa"
"236","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",270,"M",62,NA,4,198,1,"Pleuronectes_platessa"
"237","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",270,"F",63,NA,3,259,1,"Pleuronectes_platessa"
"238","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",280,"F",63,NA,4,248,1,"Pleuronectes_platessa"
"239","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",290,"F",63,NA,2,258,1,"Pleuronectes_platessa"
"240","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",290,"F",63,NA,4,294,1,"Pleuronectes_platessa"
"241","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",260,"M",62,NA,2,170,1,"Pleuronectes_platessa"
"242","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",300,"M",62,NA,3,262,1,"Pleuronectes_platessa"
"243","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",260,"F",63,NA,2,183,1,"Pleuronectes_platessa"
"244","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",300,"F",63,NA,3,264,1,"Pleuronectes_platessa"
"245","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",240,"M",62,NA,2,128,1,"Pleuronectes_platessa"
"246","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",320,"F",63,NA,4,350,1,"Pleuronectes_platessa"
"247","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",330,"M",62,NA,4,374,1,"Pleuronectes_platessa"
"248","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",330,"F",63,NA,4,422,1,"Pleuronectes_platessa"
"249","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",310,"F",63,NA,3,349,1,"Pleuronectes_platessa"
"250","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",320,"M",62,NA,4,292,1,"Pleuronectes_platessa"
"251","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",310,"F",63,NA,4,356,1,"Pleuronectes_platessa"
"252","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127143,"W",127143,"0","31E4",".",380,"F",63,NA,6,688,1,"Pleuronectes_platessa"
"253","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127150,"W",127150,"0","31E4",".",590,"F",62,NA,5,3580,1,"Scophthalmus_rhombus"
"254","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127160,"W",127160,"0","31E4",".",380,"F",62,NA,6,600,1,"Solea_solea"
"255","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127160,"W",127160,"0","31E4",".",280,"F",61,NA,2,192,1,"Solea_solea"
"256","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127160,"W",127160,"0","31E4",".",220,"M",61,NA,2,90,1,"Solea_solea"
"257","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127160,"W",127160,"0","31E4",".",230,"M",62,NA,1,96,1,"Solea_solea"
"258","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127160,"W",127160,"0","31E4",".",200,"F",61,NA,1,84,1,"Solea_solea"
"259","EVHOE",4,"X0586",140,2019,12,3,1013,2,0.5,"31E4",69,3304,-5.26535,51.44585,127160,"W",127160,"0","31E4",".",210,"M",62,NA,1,82,1,"Solea_solea"
"260","EVHOE",4,"X0587",141,2019,12,3,1240,2,0.333333333333333,"31E5",62,2133,-4.83605,51.3779,126438,"W",126438,"0","31E5",".",180,"M",61,NA,0,48,1,"Merlangius_merlangus"
"261","EVHOE",4,"X0587",141,2019,12,3,1240,2,0.333333333333333,"31E5",62,2133,-4.83605,51.3779,126438,"W",126438,"0","31E5",".",180,"F",61,NA,0,40,1,"Merlangius_merlangus"
"262","EVHOE",4,"X0587",141,2019,12,3,1240,2,0.333333333333333,"31E5",62,2133,-4.83605,51.3779,126438,"W",126438,"0","31E5",".",190,"M",62,NA,0,60,1,"Merlangius_merlangus"
"263","EVHOE",4,"X0587",141,2019,12,3,1240,2,0.333333333333333,"31E5",62,2133,-4.83605,51.3779,126438,"W",126438,"0","31E5",".",170,"F",61,NA,0,32,1,"Merlangius_merlangus"
"264","EVHOE",4,"X0587",141,2019,12,3,1240,2,0.333333333333333,"31E5",62,2133,-4.83605,51.3779,126438,"W",126438,"0","31E5",".",160,"M",61,NA,0,30,1,"Merlangius_merlangus"
"265","EVHOE",4,"X0587",141,2019,12,3,1240,2,0.333333333333333,"31E5",62,2133,-4.83605,51.3779,126438,"W",126438,"0","31E5",".",200,"M",62,NA,0,59,1,"Merlangius_merlangus"
